
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022a Update 5 (9.12.0.2039608) 64-bit (glnxa64)
                              August 12, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >>  1 looptimes , 1 training times , load amp = 1.000000 , bias = 6.500000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 8.100000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 4.900000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 4.500000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 6.500000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 6.900000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 4.100000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 1.300000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 5.700000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 6.100000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 2.900000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 3.300000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 1.700000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 2.100000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 2.500000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 3.700000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 5.300000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 7.300000e-01 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 5.000000e-02 
 1 looptimes , 6 training times , load amp = 1.000000 , bias = 7.700000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 3.700000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 2.100000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 6.100000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 2.900000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 5.700000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 8.500000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 7.300000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 8.100000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 2.500000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 4.900000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 4.500000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 1.700000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 6.500000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 4.100000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 6.900000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 9.000000e-02 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 7.700000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 5.300000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 3.300000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 1.300000e-01 
 1 looptimes , 6 training times , load amp = 0.161300 , bias = 5.000000e-02 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 3.300000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 8.100000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 2.900000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 6.900000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 1.300000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 6.500000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 7.300000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 1.700000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 9.000000e-02 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 5.000000e-02 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 2.100000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 3.700000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 2.500000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 7.700000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 4.100000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 4.900000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 4.500000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 8.500000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 5.300000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 5.700000e-01 
 1 looptimes , 6 training times , load amp = 0.321060 , bias = 6.100000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 7.300000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 7.700000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 1.300000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 3.700000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 4.100000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 5.700000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 8.500000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 1.700000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 5.000000e-02 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 3.300000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 2.900000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 8.100000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 4.500000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 2.100000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 5.300000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 6.500000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 4.900000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 6.900000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 6.100000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 2.500000e-01 
 1 looptimes , 6 training times , load amp = 0.640580 , bias = 9.000000e-02 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 6.100000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 4.500000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 2.900000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 5.700000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 3.300000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 7.700000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 3.700000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 8.500000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 2.500000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 4.900000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 6.900000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 9.000000e-02 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 4.100000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 2.100000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 8.100000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 1.700000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 1.300000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 6.500000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 5.300000e-01 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 5.000000e-02 
 1 looptimes , 6 training times , load amp = 0.480820 , bias = 7.300000e-01 
 looptime = 1 , training times = 6 , epoches = 1 , iteration = 80 , loss = 1.261265e-01 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 6 , epoches = 2 , iteration = 160 , loss = 4.878087e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 6 , epoches = 3 , iteration = 240 , loss = 2.917540e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 6 , epoches = 3 , iteration = 320 , loss = 2.201634e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 6 , epoches = 4 , iteration = 400 , loss = 1.869865e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 6 , epoches = 5 , iteration = 480 , loss = 1.686927e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 6 , epoches = 5 , iteration = 560 , loss = 1.525487e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 6 , epoches = 6 , iteration = 640 , loss = 1.433362e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 6 , epoches = 7 , iteration = 720 , loss = 1.375580e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 6 , epoches = 7 , iteration = 800 , loss = 1.295606e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 6 , epoches = 8 , iteration = 880 , loss = 1.252516e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 6 , epoches = 9 , iteration = 960 , loss = 1.214514e-02 , learnRate = 1.000000e-03 
 looptime = 1 , training times = 6 , epoches = 9 , iteration = 1040 , loss = 1.229215e-02 , learnRate = 1.000000e-03 
 looptime = 1 , training times = 6 , epoches = 10 , iteration = 1120 , loss = 1.206749e-02 , learnRate = 1.000000e-03 
 looptime = 1 , training times = 6 , epoches = 11 , iteration = 1200 , loss = 1.206130e-02 , learnRate = 1.000000e-03 
 looptime = 1 , training times = 6 , epoches = 12 , iteration = 1280 , loss = 1.193336e-02 , learnRate = 1.000000e-03 
 looptime = 1 , training times = 6 , epoches = 12 , iteration = 1360 , loss = 1.186307e-02 , learnRate = 1.000000e-03 
 looptime = 1 , training times = 6 , epoches = 13 , iteration = 1440 , loss = 1.188441e-02 , learnRate = 1.000000e-03 
 looptime = 1 , training times = 6 , epoches = 14 , iteration = 1520 , loss = 1.193596e-02 , learnRate = 1.000000e-03 
 looptime = 1 , training times = 6 , epoches = 14 , iteration = 1600 , loss = 1.179009e-02 , learnRate = 1.000000e-03 
 looptime = 1 , training times = 6 , epoches = 15 , iteration = 1680 , loss = 1.198859e-02 , learnRate = 1.000000e-03 
 looptime = 1 , training times = 6 , epoches = 16 , iteration = 1760 , loss = 1.160998e-02 , learnRate = 1.000000e-03 
 looptime = 1 , training times = 6 , epoches = 16 , iteration = 1840 , loss = 1.154757e-02 , learnRate = 1.000000e-03 
 looptime = 1 , training times = 6 , epoches = 17 , iteration = 1920 , loss = 1.176597e-02 , learnRate = 1.000000e-04 
 looptime = 1 , training times = 6 , epoches = 18 , iteration = 2000 , loss = 1.176649e-02 , learnRate = 1.000000e-04 
 looptime = 1 , training times = 6 , epoches = 18 , iteration = 2080 , loss = 1.181624e-02 , learnRate = 1.000000e-04 
 looptime = 1 , training times = 6 , epoches = 19 , iteration = 2160 , loss = 1.171343e-02 , learnRate = 1.000000e-04 
 looptime = 1 , training times = 6 , epoches = 20 , iteration = 2240 , loss = 1.152562e-02 , learnRate = 1.000000e-04 
 looptime = 1 , training times = 6 , epoches = 20 , iteration = 2320 , loss = 1.144989e-02 , learnRate = 1.000000e-04 
 looptime = 1 , training times = 6 , epoches = 21 , iteration = 2400 , loss = 1.166231e-02 , learnRate = 1.000000e-04 
 looptime = 1 , training times = 6 , epoches = 22 , iteration = 2480 , loss = 1.193208e-02 , learnRate = 1.000000e-04 
 looptime = 1 , training times = 6 , epoches = 23 , iteration = 2560 , loss = 1.182318e-02 , learnRate = 1.000000e-04 
 looptime = 1 , training times = 6 , epoches = 23 , iteration = 2640 , loss = 1.169328e-02 , learnRate = 1.000000e-04 
 looptime = 1 , training times = 6 , epoches = 24 , iteration = 2720 , loss = 1.186670e-02 , learnRate = 1.000000e-04 
 looptime = 1 , training times = 6 , epoches = 25 , iteration = 2800 , loss = 1.129558e-02 , learnRate = 1.000000e-05 
 looptime = 1 , training times = 6 , epoches = 25 , iteration = 2880 , loss = 1.144972e-02 , learnRate = 1.000000e-05 
 looptime = 1 , training times = 6 , epoches = 26 , iteration = 2960 , loss = 1.172714e-02 , learnRate = 1.000000e-05 
 looptime = 1 , training times = 6 , epoches = 27 , iteration = 3040 , loss = 1.155097e-02 , learnRate = 1.000000e-05 
 looptime = 1 , training times = 6 , epoches = 27 , iteration = 3120 , loss = 1.169722e-02 , learnRate = 1.000000e-05 
 looptime = 1 , training times = 6 , epoches = 28 , iteration = 3200 , loss = 1.150747e-02 , learnRate = 1.000000e-05 
 looptime = 1 , training times = 6 , epoches = 29 , iteration = 3280 , loss = 1.153752e-02 , learnRate = 1.000000e-05 
 looptime = 1 , training times = 6 , epoches = 29 , iteration = 3360 , loss = 1.153339e-02 , learnRate = 1.000000e-05 
 looptime = 1 , training times = 6 , epoches = 30 , iteration = 3440 , loss = 1.167961e-02 , learnRate = 1.000000e-05 
 looptime = 1 , training times = 6 , epoches = 31 , iteration = 3520 , loss = 1.144915e-02 , learnRate = 1.000000e-05 
 looptime = 1 , training times = 6 , epoches = 32 , iteration = 3600 , loss = 1.153649e-02 , learnRate = 1.000000e-05 
 looptime = 1 , training times = 6 , epoches = 32 , iteration = 3680 , loss = 1.175333e-02 , learnRate = 1.000000e-05 
 looptime = 1 , training times = 6 , epoches = 33 , iteration = 3760 , loss = 1.161987e-02 , learnRate = 1.000000e-06 
 looptime = 1 , training times = 6 , epoches = 34 , iteration = 3840 , loss = 1.153785e-02 , learnRate = 1.000000e-06 
 looptime = 1 , training times = 6 , epoches = 34 , iteration = 3920 , loss = 1.150617e-02 , learnRate = 1.000000e-06 
 looptime = 1 , training times = 6 , epoches = 35 , iteration = 4000 , loss = 1.167314e-02 , learnRate = 1.000000e-06 
 looptime = 1 , training times = 6 , epoches = 36 , iteration = 4080 , loss = 1.169929e-02 , learnRate = 1.000000e-06 
 looptime = 1 , training times = 6 , epoches = 36 , iteration = 4160 , loss = 1.164235e-02 , learnRate = 1.000000e-06 
 looptime = 1 , training times = 6 , epoches = 37 , iteration = 4240 , loss = 1.172322e-02 , learnRate = 1.000000e-06 
 looptime = 1 , training times = 6 , epoches = 38 , iteration = 4320 , loss = 1.146004e-02 , learnRate = 1.000000e-06 
 looptime = 1 , training times = 6 , epoches = 38 , iteration = 4400 , loss = 1.156481e-02 , learnRate = 1.000000e-06 
 looptime = 1 , training times = 6 , epoches = 39 , iteration = 4480 , loss = 1.157547e-02 , learnRate = 1.000000e-06 
 looptime = 1 , training times = 6 , epoches = 40 , iteration = 4560 , loss = 1.165689e-02 , learnRate = 1.000000e-06 
 looptime = 1 , training times = 6 , epoches = 40 , iteration = 4640 , loss = 1.174254e-02 , learnRate = 1.000000e-06 
 looptime = 1 , training times = 6 , epoches = 41 , iteration = 4720 , loss = 1.152520e-02 , learnRate = 1.000000e-07 
 looptime = 1 , training times = 6 , epoches = 42 , iteration = 4800 , loss = 1.180589e-02 , learnRate = 1.000000e-07 
 looptime = 1 , training times = 6 , epoches = 43 , iteration = 4880 , loss = 1.170649e-02 , learnRate = 1.000000e-07 
 looptime = 1 , training times = 6 , epoches = 43 , iteration = 4960 , loss = 1.137546e-02 , learnRate = 1.000000e-07 
 looptime = 1 , training times = 6 , epoches = 44 , iteration = 5040 , loss = 1.180694e-02 , learnRate = 1.000000e-07 
 looptime = 1 , training times = 6 , epoches = 45 , iteration = 5120 , loss = 1.160798e-02 , learnRate = 1.000000e-07 
 looptime = 1 , training times = 6 , epoches = 45 , iteration = 5200 , loss = 1.145780e-02 , learnRate = 1.000000e-07 
 looptime = 1 , training times = 6 , epoches = 46 , iteration = 5280 , loss = 1.162139e-02 , learnRate = 1.000000e-07 
 looptime = 1 , training times = 6 , epoches = 47 , iteration = 5360 , loss = 1.157827e-02 , learnRate = 1.000000e-07 
 looptime = 1 , training times = 6 , epoches = 47 , iteration = 5440 , loss = 1.148586e-02 , learnRate = 1.000000e-07 
 looptime = 1 , training times = 6 , epoches = 48 , iteration = 5520 , loss = 1.154897e-02 , learnRate = 1.000000e-07 
 looptime = 1 , training times = 6 , epoches = 49 , iteration = 5600 , loss = 1.142187e-02 , learnRate = 1.000000e-08 
 looptime = 1 , training times = 6 , epoches = 49 , iteration = 5680 , loss = 1.154302e-02 , learnRate = 1.000000e-08 
 looptime = 1 , training times = 6 , epoches = 50 , iteration = 5760 , loss = 1.184123e-02 , learnRate = 1.000000e-08 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 4.900000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 7.700000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 8.500000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 7.300000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 1.700000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 6.500000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 5.300000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 4.500000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 6.100000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 2.100000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 6.900000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 2.900000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 1.300000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 4.100000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 8.100000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 9.000000e-02 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 5.700000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 5.000000e-02 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 3.700000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 3.300000e-01 
 1 looptimes , 7 training times , load amp = 0.640580 , bias = 2.500000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 9.000000e-02 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 2.100000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 8.500000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 6.100000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 1.300000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 6.900000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 4.500000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 8.100000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 7.700000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 1.700000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 2.900000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 5.700000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 5.300000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 5.000000e-02 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 3.300000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 7.300000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 3.700000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 6.500000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 4.900000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 2.500000e-01 
 1 looptimes , 7 training times , load amp = 1.000000 , bias = 4.100000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 4.100000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 7.300000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 5.700000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 5.000000e-02 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 6.100000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 3.700000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 1.300000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 7.700000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 4.500000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 3.300000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 5.300000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 2.100000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 2.900000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 6.500000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 9.000000e-02 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 4.900000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 1.700000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 8.100000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 6.900000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 8.500000e-01 
 1 looptimes , 7 training times , load amp = 0.800300 , bias = 2.500000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 2.500000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 7.300000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 4.500000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 4.100000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 5.700000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 6.900000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 2.900000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 1.300000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 8.500000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 6.100000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 3.700000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 6.500000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 7.700000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 8.100000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 9.000000e-02 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 4.900000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 1.700000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 5.300000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 5.000000e-02 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 2.100000e-01 
 1 looptimes , 7 training times , load amp = 0.321060 , bias = 3.300000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 7.700000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 7.300000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 4.500000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 2.900000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 1.700000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 4.100000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 2.100000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 3.300000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 5.300000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 2.500000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 8.500000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 6.900000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 5.000000e-02 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 3.700000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 6.500000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 1.300000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 9.000000e-02 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 4.900000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 6.100000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 8.100000e-01 
 1 looptimes , 7 training times , load amp = 0.480820 , bias = 5.700000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 6.100000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 5.000000e-02 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 4.900000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 9.000000e-02 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 2.500000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 2.900000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 4.100000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 1.300000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 6.900000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 8.500000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 2.100000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 5.700000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 6.500000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 8.100000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 5.300000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 3.300000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 1.700000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 7.700000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 7.300000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 3.700000e-01 
 1 looptimes , 7 training times , load amp = 0.161300 , bias = 4.500000e-01 
 looptime = 1 , training times = 7 , epoches = 1 , iteration = 80 , loss = 1.230057e-01 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 7 , epoches = 2 , iteration = 160 , loss = 3.761831e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 7 , epoches = 3 , iteration = 240 , loss = 2.507960e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 7 , epoches = 3 , iteration = 320 , loss = 2.027123e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 7 , epoches = 4 , iteration = 400 , loss = 1.772937e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 7 , epoches = 5 , iteration = 480 , loss = 1.650056e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 7 , epoches = 5 , iteration = 560 , loss = 1.534601e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 7 , epoches = 6 , iteration = 640 , loss = 1.446110e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 7 , epoches = 7 , iteration = 720 , loss = 1.364193e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 7 , epoches = 7 , iteration = 800 , loss = 1.324688e-02 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 7 , epoches = 8 , iteration = 880 , loss = 1.271073e-02 , learnRate = 1.000000e-02 
