 looptime = 1 , training times = 1 , epoches = 7 , iteration = 2480 , loss = 3.274379e-03 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 1 , epoches = 7 , iteration = 2560 , loss = 3.303921e-03 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 1 , epoches = 7 , iteration = 2640 , loss = 3.598524e-03 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 1 , epoches = 7 , iteration = 2720 , loss = 3.198809e-03 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 1 , epoches = 7 , iteration = 2800 , loss = 3.896396e-03 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 1 , epoches = 8 , iteration = 2880 , loss = 3.495617e-03 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 1 , epoches = 8 , iteration = 2960 , loss = 3.650776e-03 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 1 , epoches = 8 , iteration = 3040 , loss = 3.225087e-03 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 1 , epoches = 8 , iteration = 3120 , loss = 3.146996e-03 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 1 , epoches = 8 , iteration = 3200 , loss = 3.117679e-03 , learnRate = 1.000000e-02 
 looptime = 1 , training times = 1 , epoches = 9 , iteration = 3280 , loss = 3.049817e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 9 , iteration = 3360 , loss = 3.017814e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 9 , iteration = 3440 , loss = 3.029018e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 9 , iteration = 3520 , loss = 3.026285e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 9 , iteration = 3600 , loss = 3.016102e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 10 , iteration = 3680 , loss = 2.970969e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 10 , iteration = 3760 , loss = 2.931182e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 10 , iteration = 3840 , loss = 3.087189e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 10 , iteration = 3920 , loss = 3.036717e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 10 , iteration = 4000 , loss = 3.019640e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 11 , iteration = 4080 , loss = 3.040678e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 11 , iteration = 4160 , loss = 3.028196e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 11 , iteration = 4240 , loss = 3.042555e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 11 , iteration = 4320 , loss = 3.022305e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 11 , iteration = 4400 , loss = 2.956302e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 12 , iteration = 4480 , loss = 3.333304e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 12 , iteration = 4560 , loss = 2.994515e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 12 , iteration = 4640 , loss = 3.153259e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 12 , iteration = 4720 , loss = 2.918703e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 12 , iteration = 4800 , loss = 2.975032e-03 , learnRate = 5.000000e-03 
